
{'eval/walltime': 152.49571871757507, 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(-196.03223, dtype=float32), 'eval/episode_reward_alive': Array(16.953125, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.98535, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(26.82512, dtype=float32), 'eval/episode_reward_alive_std': Array(26.599125, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.2792692, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 152.49571871757507, 'eval/sps': 839.3678266932752, 'num_steps': 0}
{'eval/walltime': 272.47291350364685, 'training/sps': 492.53699733229695, 'training/walltime': 166.32253098487854, 'training/entropy_loss': Array(-0.00506965, dtype=float32), 'training/policy_loss': Array(0.03548273, dtype=float32), 'training/total_loss': Array(0.03330919, dtype=float32), 'training/v_loss': Array(0.0028961, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(3088.9312, dtype=float32), 'eval/episode_reward_alive': Array(3323.789, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-234.85806, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(1503.8839, dtype=float32), 'eval/episode_reward_alive_std': Array(1511.6631, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.998808, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.97719478607178, 'eval/sps': 1066.8694182109648, 'num_steps': 81920}
{'eval/walltime': 20655.585971593857, 'training/sps': 585.8736545147515, 'training/walltime': 24004.337292194366, 'training/entropy_loss': Array(0.01475535, dtype=float32), 'training/policy_loss': Array(-0.00341053, dtype=float32), 'training/total_loss': Array(0.01136411, dtype=float32), 'training/v_loss': Array(1.9288585e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4983.0947, dtype=float32), 'eval/episode_reward_alive': Array(4993.5547, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-10.459956, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(7.1001053, dtype=float32), 'eval/episode_reward_alive_std': Array(6.706816, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(1.222641, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.79715037345886, 'eval/sps': 1068.4728276170956, 'num_steps': 14008320}
{'eval/walltime': 20775.65171766281, 'training/sps': 584.8261500652112, 'training/walltime': 24144.41310787201, 'training/entropy_loss': Array(0.01436821, dtype=float32), 'training/policy_loss': Array(0.00348872, dtype=float32), 'training/total_loss': Array(0.01788259, dtype=float32), 'training/v_loss': Array(2.5659063e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4984.3525, dtype=float32), 'eval/episode_reward_alive': Array(4994.5703, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-10.21746, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.9278007, dtype=float32), 'eval/episode_reward_alive_std': Array(6.7322493, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(1.2441866, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 120.06574606895447, 'eval/sps': 1066.0825771780808, 'num_steps': 14090240}
{'eval/walltime': 20895.25040078163, 'training/sps': 585.4857007992849, 'training/walltime': 24284.331127882004, 'training/entropy_loss': Array(0.01468699, dtype=float32), 'training/policy_loss': Array(0.00321597, dtype=float32), 'training/total_loss': Array(0.01791952, dtype=float32), 'training/v_loss': Array(1.6556845e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4983.7695, dtype=float32), 'eval/episode_reward_alive': Array(4993.672, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.902186, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.858978, dtype=float32), 'eval/episode_reward_alive_std': Array(6.599135, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.8510595, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.59868311882019, 'eval/sps': 1070.2458978819457, 'num_steps': 14172160}
{'eval/walltime': 21015.137333869934, 'training/sps': 583.512039524404, 'training/walltime': 24424.722404241562, 'training/entropy_loss': Array(0.01424399, dtype=float32), 'training/policy_loss': Array(0.00473709, dtype=float32), 'training/total_loss': Array(0.0190045, dtype=float32), 'training/v_loss': Array(2.3424698e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4984.0967, dtype=float32), 'eval/episode_reward_alive': Array(4993.9844, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.88793, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.938495, dtype=float32), 'eval/episode_reward_alive_std': Array(6.6543975, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(1.1644987, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.88693308830261, 'eval/sps': 1067.6726537471911, 'num_steps': 14254080}
{'eval/walltime': 21134.81736779213, 'training/sps': 585.5931525791773, 'training/walltime': 24564.614750385284, 'training/entropy_loss': Array(0.01465284, dtype=float32), 'training/policy_loss': Array(0.00323425, dtype=float32), 'training/total_loss': Array(0.01790296, dtype=float32), 'training/v_loss': Array(1.5860332e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4983.909, dtype=float32), 'eval/episode_reward_alive': Array(4993.4375, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.52866, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.83382, dtype=float32), 'eval/episode_reward_alive_std': Array(6.7241983, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.97733074, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.68003392219543, 'eval/sps': 1069.518413432381, 'num_steps': 14336000}
{'eval/walltime': 21254.743275165558, 'training/sps': 583.4040939970719, 'training/walltime': 24705.032002925873, 'training/entropy_loss': Array(0.01461068, dtype=float32), 'training/policy_loss': Array(0.00048153, dtype=float32), 'training/total_loss': Array(0.01512107, dtype=float32), 'training/v_loss': Array(2.8857154e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4983.9365, dtype=float32), 'eval/episode_reward_alive': Array(4993.4375, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.501625, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(7.030754, dtype=float32), 'eval/episode_reward_alive_std': Array(6.8393965, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(1.0165857, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.92590737342834, 'eval/sps': 1067.3256746887087, 'num_steps': 14417920}
{'eval/walltime': 21374.437480211258, 'training/sps': 585.4193479402104, 'training/walltime': 24844.965881586075, 'training/entropy_loss': Array(0.01473951, dtype=float32), 'training/policy_loss': Array(0.0012376, dtype=float32), 'training/total_loss': Array(0.0160066, dtype=float32), 'training/v_loss': Array(2.949272e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4984.332, dtype=float32), 'eval/episode_reward_alive': Array(4993.5156, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.182947, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.9166408, dtype=float32), 'eval/episode_reward_alive_std': Array(6.856776, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.1302197, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.69420504570007, 'eval/sps': 1069.3917884422951, 'num_steps': 14499840}
{'eval/walltime': 21494.451300382614, 'training/sps': 580.9815189707374, 'training/walltime': 24985.968645572662, 'training/entropy_loss': Array(0.0147574, dtype=float32), 'training/policy_loss': Array(3.627586e-05, dtype=float32), 'training/total_loss': Array(0.01481209, dtype=float32), 'training/v_loss': Array(1.8410687e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4984.6597, dtype=float32), 'eval/episode_reward_alive': Array(4993.75, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.090178, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.987311, dtype=float32), 'eval/episode_reward_alive_std': Array(6.903351, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.3268934, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 120.0138201713562, 'eval/sps': 1066.5438348453629, 'num_steps': 14581760}
{'eval/walltime': 21614.277976989746, 'training/sps': 585.1305935685718, 'training/walltime': 25125.971579790115, 'training/entropy_loss': Array(0.01465846, dtype=float32), 'training/policy_loss': Array(0.00185634, dtype=float32), 'training/total_loss': Array(0.01654281, dtype=float32), 'training/v_loss': Array(2.8011367e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4984.692, dtype=float32), 'eval/episode_reward_alive': Array(4993.75, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-9.057889, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.7771854, dtype=float32), 'eval/episode_reward_alive_std': Array(6.731456, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.21101245, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.82667660713196, 'eval/sps': 1068.209547525593, 'num_steps': 14663680}
{'eval/walltime': 21734.420432567596, 'training/sps': 580.0311602337022, 'training/walltime': 25267.205371379852, 'training/entropy_loss': Array(0.01484159, dtype=float32), 'training/policy_loss': Array(-0.00200674, dtype=float32), 'training/total_loss': Array(0.01285232, dtype=float32), 'training/v_loss': Array(1.7464105e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4983.9717, dtype=float32), 'eval/episode_reward_alive': Array(4992.9688, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-8.997196, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(7.0449834, dtype=float32), 'eval/episode_reward_alive_std': Array(6.9999304, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.22201, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 120.14245557785034, 'eval/sps': 1065.4018963101523, 'num_steps': 14745600}
{'eval/walltime': 21854.275844097137, 'training/sps': 585.8223432511908, 'training/walltime': 25407.042987585068, 'training/entropy_loss': Array(0.014899, dtype=float32), 'training/policy_loss': Array(0.00022253, dtype=float32), 'training/total_loss': Array(0.01514416, dtype=float32), 'training/v_loss': Array(2.2630382e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4985.8906, dtype=float32), 'eval/episode_reward_alive': Array(4994.7656, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-8.875181, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.4596667, dtype=float32), 'eval/episode_reward_alive_std': Array(6.3694634, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.27513972, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.85541152954102, 'eval/sps': 1067.9534479630197, 'num_steps': 14827520}
{'eval/walltime': 21974.25728392601, 'training/sps': 583.4927989690045, 'training/walltime': 25547.438893318176, 'training/entropy_loss': Array(0.01502813, dtype=float32), 'training/policy_loss': Array(0.0007889, dtype=float32), 'training/total_loss': Array(0.01583406, dtype=float32), 'training/v_loss': Array(1.703066e-05, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4984.843, dtype=float32), 'eval/episode_reward_alive': Array(4993.5938, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-8.751141, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(6.660801, dtype=float32), 'eval/episode_reward_alive_std': Array(6.5829296, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(0.41860232, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.98143982887268, 'eval/sps': 1066.8316714865568, 'num_steps': 14909440}
