
{'eval/walltime': 189.9718143939972, 'eval/episode_distance_from_origin': Array(3040.2224, dtype=float32), 'eval/episode_distance_reward': Array(0.04533512, dtype=float32), 'eval/episode_forward_reward': Array(7.555855, dtype=float32), 'eval/episode_reward': Array(-203.19293, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(7.555855, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.62614, dtype=float32), 'eval/episode_x_position': Array(3019.607, dtype=float32), 'eval/episode_x_velocity': Array(1.5111728, dtype=float32), 'eval/episode_y_position': Array(-0.82050574, dtype=float32), 'eval/episode_y_velocity': Array(-1.7427936, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.39384, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37555018, dtype=float32), 'eval/episode_forward_reward_std': Array(62.59169, dtype=float32), 'eval/episode_reward_std': Array(62.78486, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(62.59169, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1954284, dtype=float32), 'eval/episode_x_position_std': Array(52.66544, dtype=float32), 'eval/episode_x_velocity_std': Array(12.518339, dtype=float32), 'eval/episode_y_position_std': Array(56.790268, dtype=float32), 'eval/episode_y_velocity_std': Array(12.377631, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 189.9718143939972, 'eval/sps': 673.7841632366101, 'num_steps': 0}
{'eval/walltime': 326.333945274353, 'training/sps': 406.38887451883784, 'training/walltime': 201.58032155036926, 'training/entropy_loss': Array(-0.00506623, dtype=float32), 'training/policy_loss': Array(-0.00839677, dtype=float32), 'training/total_loss': Array(-0.00167435, dtype=float32), 'training/v_loss': Array(0.01178865, dtype=float32), 'eval/episode_distance_from_origin': Array(3168.5627, dtype=float32), 'eval/episode_distance_reward': Array(0.69345206, dtype=float32), 'eval/episode_forward_reward': Array(115.57534, dtype=float32), 'eval/episode_reward': Array(-96.67026, dtype=float32), 'eval/episode_reward_alive': Array(3.5703125, dtype=float32), 'eval/episode_reward_linvel': Array(115.57534, dtype=float32), 'eval/episode_reward_quadctrl': Array(-216.50937, dtype=float32), 'eval/episode_x_position': Array(3146.5103, dtype=float32), 'eval/episode_x_velocity': Array(23.115068, dtype=float32), 'eval/episode_y_position': Array(8.035863, dtype=float32), 'eval/episode_y_velocity': Array(-0.08790153, dtype=float32), 'eval/episode_distance_from_origin_std': Array(56.759323, dtype=float32), 'eval/episode_distance_reward_std': Array(0.36376348, dtype=float32), 'eval/episode_forward_reward_std': Array(60.62725, dtype=float32), 'eval/episode_reward_std': Array(61.53671, dtype=float32), 'eval/episode_reward_alive_std': Array(5.6863785, dtype=float32), 'eval/episode_reward_linvel_std': Array(60.62725, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(3.6015704, dtype=float32), 'eval/episode_x_position_std': Array(57.556393, dtype=float32), 'eval/episode_x_velocity_std': Array(12.125451, dtype=float32), 'eval/episode_y_position_std': Array(108.24672, dtype=float32), 'eval/episode_y_velocity_std': Array(19.480907, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.36213088035583, 'eval/sps': 938.677029858878, 'num_steps': 81920}
{'eval/walltime': 5643.488841056824, 'training/sps': 510.25656120979176, 'training/walltime': 6462.34357047081, 'training/entropy_loss': Array(0.00149716, dtype=float32), 'training/policy_loss': Array(-0.00306857, dtype=float32), 'training/total_loss': Array(0.02678129, dtype=float32), 'training/v_loss': Array(0.02835269, dtype=float32), 'eval/episode_distance_from_origin': Array(4262.48, dtype=float32), 'eval/episode_distance_reward': Array(10.28298, dtype=float32), 'eval/episode_forward_reward': Array(1713.8228, dtype=float32), 'eval/episode_reward': Array(1700.2588, dtype=float32), 'eval/episode_reward_alive': Array(264.96094, dtype=float32), 'eval/episode_reward_linvel': Array(1713.8228, dtype=float32), 'eval/episode_reward_quadctrl': Array(-288.80792, dtype=float32), 'eval/episode_x_position': Array(4213.424, dtype=float32), 'eval/episode_x_velocity': Array(342.76456, dtype=float32), 'eval/episode_y_position': Array(-373.88306, dtype=float32), 'eval/episode_y_velocity': Array(-108.91886, dtype=float32), 'eval/episode_distance_from_origin_std': Array(102.86063, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7375818, dtype=float32), 'eval/episode_forward_reward_std': Array(289.59283, dtype=float32), 'eval/episode_reward_std': Array(303.95285, dtype=float32), 'eval/episode_reward_alive_std': Array(35.728065, dtype=float32), 'eval/episode_reward_linvel_std': Array(289.59283, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(14.873862, dtype=float32), 'eval/episode_x_position_std': Array(99.21122, dtype=float32), 'eval/episode_x_velocity_std': Array(57.91856, dtype=float32), 'eval/episode_y_position_std': Array(95.445496, dtype=float32), 'eval/episode_y_velocity_std': Array(39.378143, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.51536464691162, 'eval/sps': 937.623397418041, 'num_steps': 3276800}
{'eval/walltime': 5780.170056819916, 'training/sps': 510.9738989213836, 'training/walltime': 6622.664870977402, 'training/entropy_loss': Array(0.00165933, dtype=float32), 'training/policy_loss': Array(-0.00364047, dtype=float32), 'training/total_loss': Array(0.02326152, dtype=float32), 'training/v_loss': Array(0.02524266, dtype=float32), 'eval/episode_distance_from_origin': Array(4287.412, dtype=float32), 'eval/episode_distance_reward': Array(10.394973, dtype=float32), 'eval/episode_forward_reward': Array(1732.4878, dtype=float32), 'eval/episode_reward': Array(1718.2255, dtype=float32), 'eval/episode_reward_alive': Array(263.48047, dtype=float32), 'eval/episode_reward_linvel': Array(1732.4878, dtype=float32), 'eval/episode_reward_quadctrl': Array(-288.13773, dtype=float32), 'eval/episode_x_position': Array(4242.337, dtype=float32), 'eval/episode_x_velocity': Array(346.49756, dtype=float32), 'eval/episode_y_position': Array(-340.59042, dtype=float32), 'eval/episode_y_velocity': Array(-98.72841, dtype=float32), 'eval/episode_distance_from_origin_std': Array(105.92221, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7746965, dtype=float32), 'eval/episode_forward_reward_std': Array(295.77826, dtype=float32), 'eval/episode_reward_std': Array(309.27652, dtype=float32), 'eval/episode_reward_alive_std': Array(40.50301, dtype=float32), 'eval/episode_reward_linvel_std': Array(295.77826, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(14.247765, dtype=float32), 'eval/episode_x_position_std': Array(104.389946, dtype=float32), 'eval/episode_x_velocity_std': Array(59.155674, dtype=float32), 'eval/episode_y_position_std': Array(99.388954, dtype=float32), 'eval/episode_y_velocity_std': Array(37.779488, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.68121576309204, 'eval/sps': 936.4856705830076, 'num_steps': 3358720}
{'eval/walltime': 5916.371442556381, 'training/sps': 509.2248905911766, 'training/walltime': 6783.536818742752, 'training/entropy_loss': Array(0.00173943, dtype=float32), 'training/policy_loss': Array(-0.00341317, dtype=float32), 'training/total_loss': Array(0.02029825, dtype=float32), 'training/v_loss': Array(0.02197199, dtype=float32), 'eval/episode_distance_from_origin': Array(4296.958, dtype=float32), 'eval/episode_distance_reward': Array(10.103836, dtype=float32), 'eval/episode_forward_reward': Array(1683.966, dtype=float32), 'eval/episode_reward': Array(1663.0568, dtype=float32), 'eval/episode_reward_alive': Array(258.04297, dtype=float32), 'eval/episode_reward_linvel': Array(1683.966, dtype=float32), 'eval/episode_reward_quadctrl': Array(-289.05612, dtype=float32), 'eval/episode_x_position': Array(4256.875, dtype=float32), 'eval/episode_x_velocity': Array(336.79315, dtype=float32), 'eval/episode_y_position': Array(-288.44348, dtype=float32), 'eval/episode_y_velocity': Array(-79.38963, dtype=float32), 'eval/episode_distance_from_origin_std': Array(103.66079, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7810307, dtype=float32), 'eval/episode_forward_reward_std': Array(296.83398, dtype=float32), 'eval/episode_reward_std': Array(307.78232, dtype=float32), 'eval/episode_reward_alive_std': Array(45.80291, dtype=float32), 'eval/episode_reward_linvel_std': Array(296.83398, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(18.50307, dtype=float32), 'eval/episode_x_position_std': Array(101.62546, dtype=float32), 'eval/episode_x_velocity_std': Array(59.366833, dtype=float32), 'eval/episode_y_position_std': Array(106.61477, dtype=float32), 'eval/episode_y_velocity_std': Array(38.460964, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.20138573646545, 'eval/sps': 939.7848583395897, 'num_steps': 3440640}
{'eval/walltime': 6052.74560046196, 'training/sps': 511.6176357710837, 'training/walltime': 6943.656396865845, 'training/entropy_loss': Array(0.00199118, dtype=float32), 'training/policy_loss': Array(-0.00335123, dtype=float32), 'training/total_loss': Array(0.02122525, dtype=float32), 'training/v_loss': Array(0.0225853, dtype=float32), 'eval/episode_distance_from_origin': Array(4292.129, dtype=float32), 'eval/episode_distance_reward': Array(9.903395, dtype=float32), 'eval/episode_forward_reward': Array(1650.5597, dtype=float32), 'eval/episode_reward': Array(1637.323, dtype=float32), 'eval/episode_reward_alive': Array(268.84766, dtype=float32), 'eval/episode_reward_linvel': Array(1650.5597, dtype=float32), 'eval/episode_reward_quadctrl': Array(-291.98798, dtype=float32), 'eval/episode_x_position': Array(4253.7197, dtype=float32), 'eval/episode_x_velocity': Array(330.11194, dtype=float32), 'eval/episode_y_position': Array(-271.57916, dtype=float32), 'eval/episode_y_velocity': Array(-66.523636, dtype=float32), 'eval/episode_distance_from_origin_std': Array(116.37236, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6904557, dtype=float32), 'eval/episode_forward_reward_std': Array(281.7387, dtype=float32), 'eval/episode_reward_std': Array(286.1421, dtype=float32), 'eval/episode_reward_alive_std': Array(46.819286, dtype=float32), 'eval/episode_reward_linvel_std': Array(281.7387, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(23.791212, dtype=float32), 'eval/episode_x_position_std': Array(115.334724, dtype=float32), 'eval/episode_x_velocity_std': Array(56.347725, dtype=float32), 'eval/episode_y_position_std': Array(97.47318, dtype=float32), 'eval/episode_y_velocity_std': Array(38.17958, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.3741579055786, 'eval/sps': 938.59424663596, 'num_steps': 3522560}
{'eval/walltime': 6188.952739953995, 'training/sps': 509.5865455728935, 'training/walltime': 7104.414173364639, 'training/entropy_loss': Array(0.00204684, dtype=float32), 'training/policy_loss': Array(-0.00278923, dtype=float32), 'training/total_loss': Array(0.02246576, dtype=float32), 'training/v_loss': Array(0.02320815, dtype=float32), 'eval/episode_distance_from_origin': Array(4309.037, dtype=float32), 'eval/episode_distance_reward': Array(10.040107, dtype=float32), 'eval/episode_forward_reward': Array(1673.3444, dtype=float32), 'eval/episode_reward': Array(1662.3469, dtype=float32), 'eval/episode_reward_alive': Array(279.03125, dtype=float32), 'eval/episode_reward_linvel': Array(1673.3444, dtype=float32), 'eval/episode_reward_quadctrl': Array(-300.0687, dtype=float32), 'eval/episode_x_position': Array(4272.533, dtype=float32), 'eval/episode_x_velocity': Array(334.66888, dtype=float32), 'eval/episode_y_position': Array(-241.9081, dtype=float32), 'eval/episode_y_velocity': Array(-56.90547, dtype=float32), 'eval/episode_distance_from_origin_std': Array(116.268425, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7401491, dtype=float32), 'eval/episode_forward_reward_std': Array(290.02106, dtype=float32), 'eval/episode_reward_std': Array(297.86984, dtype=float32), 'eval/episode_reward_alive_std': Array(53.86607, dtype=float32), 'eval/episode_reward_linvel_std': Array(290.02106, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(30.802301, dtype=float32), 'eval/episode_x_position_std': Array(115.36501, dtype=float32), 'eval/episode_x_velocity_std': Array(58.004242, dtype=float32), 'eval/episode_y_position_std': Array(112.42761, dtype=float32), 'eval/episode_y_velocity_std': Array(41.47115, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.2071394920349, 'eval/sps': 939.7451593019113, 'num_steps': 3604480}
{'eval/walltime': 6325.621183872223, 'training/sps': 511.4066896130067, 'training/walltime': 7264.599797964096, 'training/entropy_loss': Array(0.00312301, dtype=float32), 'training/policy_loss': Array(0.00149789, dtype=float32), 'training/total_loss': Array(0.02636553, dtype=float32), 'training/v_loss': Array(0.02174463, dtype=float32), 'eval/episode_distance_from_origin': Array(4335.419, dtype=float32), 'eval/episode_distance_reward': Array(10.322639, dtype=float32), 'eval/episode_forward_reward': Array(1720.4324, dtype=float32), 'eval/episode_reward': Array(1716.6611, dtype=float32), 'eval/episode_reward_alive': Array(286.875, dtype=float32), 'eval/episode_reward_linvel': Array(1720.4324, dtype=float32), 'eval/episode_reward_quadctrl': Array(-300.96893, dtype=float32), 'eval/episode_x_position': Array(4300.4766, dtype=float32), 'eval/episode_x_velocity': Array(344.0865, dtype=float32), 'eval/episode_y_position': Array(-221.43967, dtype=float32), 'eval/episode_y_velocity': Array(-47.06775, dtype=float32), 'eval/episode_distance_from_origin_std': Array(111.62431, dtype=float32), 'eval/episode_distance_reward_std': Array(1.7652441, dtype=float32), 'eval/episode_forward_reward_std': Array(294.20312, dtype=float32), 'eval/episode_reward_std': Array(297.71893, dtype=float32), 'eval/episode_reward_alive_std': Array(53.444553, dtype=float32), 'eval/episode_reward_linvel_std': Array(294.20312, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(30.695114, dtype=float32), 'eval/episode_x_position_std': Array(109.88511, dtype=float32), 'eval/episode_x_velocity_std': Array(58.84062, dtype=float32), 'eval/episode_y_position_std': Array(107.082794, dtype=float32), 'eval/episode_y_velocity_std': Array(42.05444, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.66844391822815, 'eval/sps': 936.5731863939661, 'num_steps': 3686400}
{'eval/walltime': 6461.927002906799, 'training/sps': 505.233905331579, 'training/walltime': 7426.742518663406, 'training/entropy_loss': Array(0.00344791, dtype=float32), 'training/policy_loss': Array(0.00502427, dtype=float32), 'training/total_loss': Array(0.03234819, dtype=float32), 'training/v_loss': Array(0.02387602, dtype=float32), 'eval/episode_distance_from_origin': Array(4286.5195, dtype=float32), 'eval/episode_distance_reward': Array(9.382469, dtype=float32), 'eval/episode_forward_reward': Array(1563.7395, dtype=float32), 'eval/episode_reward': Array(1569.0043, dtype=float32), 'eval/episode_reward_alive': Array(307.91016, dtype=float32), 'eval/episode_reward_linvel': Array(1563.7395, dtype=float32), 'eval/episode_reward_quadctrl': Array(-312.02795, dtype=float32), 'eval/episode_x_position': Array(4252.912, dtype=float32), 'eval/episode_x_velocity': Array(312.74792, dtype=float32), 'eval/episode_y_position': Array(-191.3769, dtype=float32), 'eval/episode_y_velocity': Array(-33.02282, dtype=float32), 'eval/episode_distance_from_origin_std': Array(100.056145, dtype=float32), 'eval/episode_distance_reward_std': Array(1.5934098, dtype=float32), 'eval/episode_forward_reward_std': Array(265.56442, dtype=float32), 'eval/episode_reward_std': Array(260.562, dtype=float32), 'eval/episode_reward_alive_std': Array(52.57778, dtype=float32), 'eval/episode_reward_linvel_std': Array(265.56442, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(36.471375, dtype=float32), 'eval/episode_x_position_std': Array(98.69841, dtype=float32), 'eval/episode_x_velocity_std': Array(53.11292, dtype=float32), 'eval/episode_y_position_std': Array(105.58547, dtype=float32), 'eval/episode_y_velocity_std': Array(36.28056, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.30581903457642, 'eval/sps': 939.0648242796626, 'num_steps': 3768320}
{'eval/walltime': 6598.198709964752, 'training/sps': 511.81536430568866, 'training/walltime': 7586.800238132477, 'training/entropy_loss': Array(0.003965, dtype=float32), 'training/policy_loss': Array(0.02271172, dtype=float32), 'training/total_loss': Array(0.04926012, dtype=float32), 'training/v_loss': Array(0.0225834, dtype=float32), 'eval/episode_distance_from_origin': Array(4327.2217, dtype=float32), 'eval/episode_distance_reward': Array(9.788249, dtype=float32), 'eval/episode_forward_reward': Array(1631.3674, dtype=float32), 'eval/episode_reward': Array(1630.8467, dtype=float32), 'eval/episode_reward_alive': Array(306.09375, dtype=float32), 'eval/episode_reward_linvel': Array(1631.3674, dtype=float32), 'eval/episode_reward_quadctrl': Array(-316.4029, dtype=float32), 'eval/episode_x_position': Array(4292.169, dtype=float32), 'eval/episode_x_velocity': Array(326.2735, dtype=float32), 'eval/episode_y_position': Array(-211.92728, dtype=float32), 'eval/episode_y_velocity': Array(-36.90974, dtype=float32), 'eval/episode_distance_from_origin_std': Array(116.0362, dtype=float32), 'eval/episode_distance_reward_std': Array(1.6543576, dtype=float32), 'eval/episode_forward_reward_std': Array(275.7227, dtype=float32), 'eval/episode_reward_std': Array(288.042, dtype=float32), 'eval/episode_reward_alive_std': Array(59.84001, dtype=float32), 'eval/episode_reward_linvel_std': Array(275.7227, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(44.735584, dtype=float32), 'eval/episode_x_position_std': Array(114.27711, dtype=float32), 'eval/episode_x_velocity_std': Array(55.14454, dtype=float32), 'eval/episode_y_position_std': Array(122.73583, dtype=float32), 'eval/episode_y_velocity_std': Array(40.378525, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.27170705795288, 'eval/sps': 939.2998940386419, 'num_steps': 3850240}
{'eval/walltime': 6734.4353613853455, 'training/sps': 507.5765689036074, 'training/walltime': 7748.194607019424, 'training/entropy_loss': Array(0.00452178, dtype=float32), 'training/policy_loss': Array(0.02519106, dtype=float32), 'training/total_loss': Array(0.04913008, dtype=float32), 'training/v_loss': Array(0.01941724, dtype=float32), 'eval/episode_distance_from_origin': Array(4288.9995, dtype=float32), 'eval/episode_distance_reward': Array(8.908352, dtype=float32), 'eval/episode_forward_reward': Array(1484.7197, dtype=float32), 'eval/episode_reward': Array(1489.1704, dtype=float32), 'eval/episode_reward_alive': Array(321.6953, dtype=float32), 'eval/episode_reward_linvel': Array(1484.7197, dtype=float32), 'eval/episode_reward_quadctrl': Array(-326.15292, dtype=float32), 'eval/episode_x_position': Array(4255.336, dtype=float32), 'eval/episode_x_velocity': Array(296.94394, dtype=float32), 'eval/episode_y_position': Array(-173.68616, dtype=float32), 'eval/episode_y_velocity': Array(-17.919659, dtype=float32), 'eval/episode_distance_from_origin_std': Array(136.71693, dtype=float32), 'eval/episode_distance_reward_std': Array(1.569365, dtype=float32), 'eval/episode_forward_reward_std': Array(261.55734, dtype=float32), 'eval/episode_reward_std': Array(267.36816, dtype=float32), 'eval/episode_reward_alive_std': Array(66.40931, dtype=float32), 'eval/episode_reward_linvel_std': Array(261.55734, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(46.01075, dtype=float32), 'eval/episode_x_position_std': Array(134.5233, dtype=float32), 'eval/episode_x_velocity_std': Array(52.3115, dtype=float32), 'eval/episode_y_position_std': Array(123.20802, dtype=float32), 'eval/episode_y_velocity_std': Array(37.12548, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.23665142059326, 'eval/sps': 939.5415893248517, 'num_steps': 3932160}
{'eval/walltime': 6870.699112892151, 'training/sps': 512.5766841182406, 'training/walltime': 7908.014595985413, 'training/entropy_loss': Array(0.0065422, dtype=float32), 'training/policy_loss': Array(0.04066371, dtype=float32), 'training/total_loss': Array(0.0654571, dtype=float32), 'training/v_loss': Array(0.0182512, dtype=float32), 'eval/episode_distance_from_origin': Array(4300.4565, dtype=float32), 'eval/episode_distance_reward': Array(9.065365, dtype=float32), 'eval/episode_forward_reward': Array(1510.8896, dtype=float32), 'eval/episode_reward': Array(1517.5435, dtype=float32), 'eval/episode_reward_alive': Array(338.54297, dtype=float32), 'eval/episode_reward_linvel': Array(1510.8896, dtype=float32), 'eval/episode_reward_quadctrl': Array(-340.95428, dtype=float32), 'eval/episode_x_position': Array(4265.172, dtype=float32), 'eval/episode_x_velocity': Array(302.17792, dtype=float32), 'eval/episode_y_position': Array(-208.42764, dtype=float32), 'eval/episode_y_velocity': Array(-18.542076, dtype=float32), 'eval/episode_distance_from_origin_std': Array(122.87381, dtype=float32), 'eval/episode_distance_reward_std': Array(1.5546647, dtype=float32), 'eval/episode_forward_reward_std': Array(259.10754, dtype=float32), 'eval/episode_reward_std': Array(256.86932, dtype=float32), 'eval/episode_reward_alive_std': Array(48.964355, dtype=float32), 'eval/episode_reward_linvel_std': Array(259.10754, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(41.75113, dtype=float32), 'eval/episode_x_position_std': Array(121.19143, dtype=float32), 'eval/episode_x_velocity_std': Array(51.82149, dtype=float32), 'eval/episode_y_position_std': Array(110.33418, dtype=float32), 'eval/episode_y_velocity_std': Array(39.76584, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.26375150680542, 'eval/sps': 939.3547336292683, 'num_steps': 4014080}
{'eval/walltime': 7007.146056652069, 'training/sps': 508.88962774551356, 'training/walltime': 8068.9925282001495, 'training/entropy_loss': Array(0.00727424, dtype=float32), 'training/policy_loss': Array(0.06810479, dtype=float32), 'training/total_loss': Array(0.09329151, dtype=float32), 'training/v_loss': Array(0.01791247, dtype=float32), 'eval/episode_distance_from_origin': Array(4286.8213, dtype=float32), 'eval/episode_distance_reward': Array(8.616879, dtype=float32), 'eval/episode_forward_reward': Array(1436.1401, dtype=float32), 'eval/episode_reward': Array(1341.4701, dtype=float32), 'eval/episode_reward_alive': Array(291.375, dtype=float32), 'eval/episode_reward_linvel': Array(1436.1401, dtype=float32), 'eval/episode_reward_quadctrl': Array(-394.6621, dtype=float32), 'eval/episode_x_position': Array(4249.712, dtype=float32), 'eval/episode_x_velocity': Array(287.22806, dtype=float32), 'eval/episode_y_position': Array(-239.28235, dtype=float32), 'eval/episode_y_velocity': Array(-53.273933, dtype=float32), 'eval/episode_distance_from_origin_std': Array(126.09898, dtype=float32), 'eval/episode_distance_reward_std': Array(1.2810006, dtype=float32), 'eval/episode_forward_reward_std': Array(213.49666, dtype=float32), 'eval/episode_reward_std': Array(223.9688, dtype=float32), 'eval/episode_reward_alive_std': Array(80.89125, dtype=float32), 'eval/episode_reward_linvel_std': Array(213.49666, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(51.852055, dtype=float32), 'eval/episode_x_position_std': Array(122.67108, dtype=float32), 'eval/episode_x_velocity_std': Array(42.699303, dtype=float32), 'eval/episode_y_position_std': Array(150.61287, dtype=float32), 'eval/episode_y_velocity_std': Array(43.66243, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4469437599182, 'eval/sps': 938.0935656955364, 'num_steps': 4096000}
