
{'eval/walltime': 170.31577563285828, 'eval/episode_distance_from_origin': Array(3040.6353, dtype=float32), 'eval/episode_distance_reward': Array(0.05001232, dtype=float32), 'eval/episode_forward_reward': Array(8.33539, dtype=float32), 'eval/episode_reward': Array(-202.40869, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(8.33539, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.6261, dtype=float32), 'eval/episode_x_position': Array(3020.0205, dtype=float32), 'eval/episode_x_velocity': Array(1.6670766, dtype=float32), 'eval/episode_y_position': Array(-1.0245423, dtype=float32), 'eval/episode_y_velocity': Array(-1.7963622, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.553, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37821695, dtype=float32), 'eval/episode_forward_reward_std': Array(63.036163, dtype=float32), 'eval/episode_reward_std': Array(63.247475, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(63.036163, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1968799, dtype=float32), 'eval/episode_x_position_std': Array(52.82417, dtype=float32), 'eval/episode_x_velocity_std': Array(12.607232, dtype=float32), 'eval/episode_y_position_std': Array(56.90352, dtype=float32), 'eval/episode_y_velocity_std': Array(12.41615, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 170.31577563285828, 'eval/sps': 751.5451785037435, 'num_steps': 0}
{'eval/walltime': 306.72169637680054, 'training/sps': 1488.8062159536705, 'training/walltime': 55.023950815200806, 'training/entropy_loss': Array(-0.00509988, dtype=float32), 'training/policy_loss': Array(-0.01965451, dtype=float32), 'training/total_loss': Array(-0.00082416, dtype=float32), 'training/v_loss': Array(0.02393024, dtype=float32), 'eval/episode_distance_from_origin': Array(3157.0508, dtype=float32), 'eval/episode_distance_reward': Array(0.60457665, dtype=float32), 'eval/episode_forward_reward': Array(100.76278, dtype=float32), 'eval/episode_reward': Array(-109.40407, dtype=float32), 'eval/episode_reward_alive': Array(2.0351562, dtype=float32), 'eval/episode_reward_linvel': Array(100.76278, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.80658, dtype=float32), 'eval/episode_x_position': Array(3136.0876, dtype=float32), 'eval/episode_x_velocity': Array(20.152554, dtype=float32), 'eval/episode_y_position': Array(1.6758246, dtype=float32), 'eval/episode_y_velocity': Array(-1.6064665, dtype=float32), 'eval/episode_distance_from_origin_std': Array(53.605904, dtype=float32), 'eval/episode_distance_reward_std': Array(0.33467916, dtype=float32), 'eval/episode_forward_reward_std': Array(55.779858, dtype=float32), 'eval/episode_reward_std': Array(56.93495, dtype=float32), 'eval/episode_reward_alive_std': Array(4.043795, dtype=float32), 'eval/episode_reward_linvel_std': Array(55.779858, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.27003, dtype=float32), 'eval/episode_x_position_std': Array(53.56466, dtype=float32), 'eval/episode_x_velocity_std': Array(11.155969, dtype=float32), 'eval/episode_y_position_std': Array(96.89512, dtype=float32), 'eval/episode_y_velocity_std': Array(18.232498, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40592074394226, 'eval/sps': 938.3756900133269, 'num_steps': 81920}
{'eval/walltime': 13148.130062580109, 'training/sps': 2923.915901036947, 'training/walltime': 2669.532119989395, 'training/entropy_loss': Array(0.00568167, dtype=float32), 'training/policy_loss': Array(-8.75744e-05, dtype=float32), 'training/total_loss': Array(0.06478302, dtype=float32), 'training/v_loss': Array(0.05918893, dtype=float32), 'eval/episode_distance_from_origin': Array(4510.2295, dtype=float32), 'eval/episode_distance_reward': Array(12.155333, dtype=float32), 'eval/episode_forward_reward': Array(2025.8798, dtype=float32), 'eval/episode_reward': Array(2020.6992, dtype=float32), 'eval/episode_reward_alive': Array(423.8086, dtype=float32), 'eval/episode_reward_linvel': Array(2025.8798, dtype=float32), 'eval/episode_reward_quadctrl': Array(-441.1443, dtype=float32), 'eval/episode_x_position': Array(4463.9, dtype=float32), 'eval/episode_x_velocity': Array(405.17596, dtype=float32), 'eval/episode_y_position': Array(-255.71051, dtype=float32), 'eval/episode_y_velocity': Array(-82.78507, dtype=float32), 'eval/episode_distance_from_origin_std': Array(511.881, dtype=float32), 'eval/episode_distance_reward_std': Array(6.1335545, dtype=float32), 'eval/episode_forward_reward_std': Array(1022.25134, dtype=float32), 'eval/episode_reward_std': Array(1071.397, dtype=float32), 'eval/episode_reward_alive_std': Array(38.809383, dtype=float32), 'eval/episode_reward_linvel_std': Array(1022.25134, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(68.529526, dtype=float32), 'eval/episode_x_position_std': Array(501.73444, dtype=float32), 'eval/episode_x_velocity_std': Array(204.45027, dtype=float32), 'eval/episode_y_position_std': Array(255.85707, dtype=float32), 'eval/episode_y_velocity_std': Array(81.05371, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.57476258277893, 'eval/sps': 937.2156142128989, 'num_steps': 7782400}
{'eval/walltime': 13284.724741458893, 'training/sps': 2924.5046706337926, 'training/walltime': 2697.543701171875, 'training/entropy_loss': Array(0.00972158, dtype=float32), 'training/policy_loss': Array(0.00642115, dtype=float32), 'training/total_loss': Array(0.07548296, dtype=float32), 'training/v_loss': Array(0.05934023, dtype=float32), 'eval/episode_distance_from_origin': Array(4494.834, dtype=float32), 'eval/episode_distance_reward': Array(11.71286, dtype=float32), 'eval/episode_forward_reward': Array(1952.135, dtype=float32), 'eval/episode_reward': Array(1939.2455, dtype=float32), 'eval/episode_reward_alive': Array(419.70312, dtype=float32), 'eval/episode_reward_linvel': Array(1952.135, dtype=float32), 'eval/episode_reward_quadctrl': Array(-444.30566, dtype=float32), 'eval/episode_x_position': Array(4447.3076, dtype=float32), 'eval/episode_x_velocity': Array(390.42703, dtype=float32), 'eval/episode_y_position': Array(-235.5706, dtype=float32), 'eval/episode_y_velocity': Array(-77.52309, dtype=float32), 'eval/episode_distance_from_origin_std': Array(479.18668, dtype=float32), 'eval/episode_distance_reward_std': Array(5.797378, dtype=float32), 'eval/episode_forward_reward_std': Array(966.2224, dtype=float32), 'eval/episode_reward_std': Array(1015.404, dtype=float32), 'eval/episode_reward_alive_std': Array(36.299988, dtype=float32), 'eval/episode_reward_linvel_std': Array(966.2224, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(71.46947, dtype=float32), 'eval/episode_x_position_std': Array(470.14316, dtype=float32), 'eval/episode_x_velocity_std': Array(193.24446, dtype=float32), 'eval/episode_y_position_std': Array(281.65927, dtype=float32), 'eval/episode_y_velocity_std': Array(88.31602, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.59467887878418, 'eval/sps': 937.0789627434082, 'num_steps': 7864320}
{'eval/walltime': 13421.328516483307, 'training/sps': 2944.2119234515867, 'training/walltime': 2725.367785215378, 'training/entropy_loss': Array(0.01217852, dtype=float32), 'training/policy_loss': Array(0.00596014, dtype=float32), 'training/total_loss': Array(0.07348552, dtype=float32), 'training/v_loss': Array(0.05534686, dtype=float32), 'eval/episode_distance_from_origin': Array(4557.4478, dtype=float32), 'eval/episode_distance_reward': Array(12.291761, dtype=float32), 'eval/episode_forward_reward': Array(2048.6182, dtype=float32), 'eval/episode_reward': Array(2043.5448, dtype=float32), 'eval/episode_reward_alive': Array(419.53125, dtype=float32), 'eval/episode_reward_linvel': Array(2048.6182, dtype=float32), 'eval/episode_reward_quadctrl': Array(-436.89664, dtype=float32), 'eval/episode_x_position': Array(4509.5596, dtype=float32), 'eval/episode_x_velocity': Array(409.72366, dtype=float32), 'eval/episode_y_position': Array(-260.40167, dtype=float32), 'eval/episode_y_velocity': Array(-88.063286, dtype=float32), 'eval/episode_distance_from_origin_std': Array(480.7275, dtype=float32), 'eval/episode_distance_reward_std': Array(5.8158984, dtype=float32), 'eval/episode_forward_reward_std': Array(969.3095, dtype=float32), 'eval/episode_reward_std': Array(1014.7248, dtype=float32), 'eval/episode_reward_alive_std': Array(45.502823, dtype=float32), 'eval/episode_reward_linvel_std': Array(969.3095, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(67.13712, dtype=float32), 'eval/episode_x_position_std': Array(473.16174, dtype=float32), 'eval/episode_x_velocity_std': Array(193.86192, dtype=float32), 'eval/episode_y_position_std': Array(268.2211, dtype=float32), 'eval/episode_y_velocity_std': Array(85.84969, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.60377502441406, 'eval/sps': 937.0165647115068, 'num_steps': 7946240}
{'eval/walltime': 13557.908893823624, 'training/sps': 2932.834119056047, 'training/walltime': 2753.299811601639, 'training/entropy_loss': Array(0.01283186, dtype=float32), 'training/policy_loss': Array(0.02866794, dtype=float32), 'training/total_loss': Array(0.07477244, dtype=float32), 'training/v_loss': Array(0.03327265, dtype=float32), 'eval/episode_distance_from_origin': Array(4423.743, dtype=float32), 'eval/episode_distance_reward': Array(10.177347, dtype=float32), 'eval/episode_forward_reward': Array(1696.219, dtype=float32), 'eval/episode_reward': Array(1658.8105, dtype=float32), 'eval/episode_reward_alive': Array(421.8828, dtype=float32), 'eval/episode_reward_linvel': Array(1696.219, dtype=float32), 'eval/episode_reward_quadctrl': Array(-469.46848, dtype=float32), 'eval/episode_x_position': Array(4380.815, dtype=float32), 'eval/episode_x_velocity': Array(339.2438, dtype=float32), 'eval/episode_y_position': Array(-205.2211, dtype=float32), 'eval/episode_y_velocity': Array(-60.738113, dtype=float32), 'eval/episode_distance_from_origin_std': Array(407.52563, dtype=float32), 'eval/episode_distance_reward_std': Array(4.7031517, dtype=float32), 'eval/episode_forward_reward_std': Array(783.8529, dtype=float32), 'eval/episode_reward_std': Array(825.45905, dtype=float32), 'eval/episode_reward_alive_std': Array(32.903, dtype=float32), 'eval/episode_reward_linvel_std': Array(783.8529, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(69.66482, dtype=float32), 'eval/episode_x_position_std': Array(402.7545, dtype=float32), 'eval/episode_x_velocity_std': Array(156.77058, dtype=float32), 'eval/episode_y_position_std': Array(252.97862, dtype=float32), 'eval/episode_y_velocity_std': Array(70.09032, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.58037734031677, 'eval/sps': 937.1770857028965, 'num_steps': 8028160}
{'eval/walltime': 13694.39560174942, 'training/sps': 2941.47245941972, 'training/walltime': 2781.149808883667, 'training/entropy_loss': Array(0.01351972, dtype=float32), 'training/policy_loss': Array(0.00632229, dtype=float32), 'training/total_loss': Array(0.04454693, dtype=float32), 'training/v_loss': Array(0.02470493, dtype=float32), 'eval/episode_distance_from_origin': Array(4460.475, dtype=float32), 'eval/episode_distance_reward': Array(10.618181, dtype=float32), 'eval/episode_forward_reward': Array(1769.6904, dtype=float32), 'eval/episode_reward': Array(1742.2208, dtype=float32), 'eval/episode_reward_alive': Array(431.64844, dtype=float32), 'eval/episode_reward_linvel': Array(1769.6904, dtype=float32), 'eval/episode_reward_quadctrl': Array(-469.73636, dtype=float32), 'eval/episode_x_position': Array(4415.377, dtype=float32), 'eval/episode_x_velocity': Array(353.9381, dtype=float32), 'eval/episode_y_position': Array(-216.97716, dtype=float32), 'eval/episode_y_velocity': Array(-66.2287, dtype=float32), 'eval/episode_distance_from_origin_std': Array(425.17508, dtype=float32), 'eval/episode_distance_reward_std': Array(5.0947037, dtype=float32), 'eval/episode_forward_reward_std': Array(849.1108, dtype=float32), 'eval/episode_reward_std': Array(897.432, dtype=float32), 'eval/episode_reward_alive_std': Array(28.892672, dtype=float32), 'eval/episode_reward_linvel_std': Array(849.1108, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(70.86822, dtype=float32), 'eval/episode_x_position_std': Array(412.76733, dtype=float32), 'eval/episode_x_velocity_std': Array(169.82217, dtype=float32), 'eval/episode_y_position_std': Array(275.0703, dtype=float32), 'eval/episode_y_velocity_std': Array(80.89237, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4867079257965, 'eval/sps': 937.8202606336548, 'num_steps': 8110080}
{'eval/walltime': 13830.981243133545, 'training/sps': 2932.060005867066, 'training/walltime': 2809.089209794998, 'training/entropy_loss': Array(0.01400219, dtype=float32), 'training/policy_loss': Array(0.0036609, dtype=float32), 'training/total_loss': Array(0.0446449, dtype=float32), 'training/v_loss': Array(0.02698181, dtype=float32), 'eval/episode_distance_from_origin': Array(4462.4443, dtype=float32), 'eval/episode_distance_reward': Array(10.785933, dtype=float32), 'eval/episode_forward_reward': Array(1797.649, dtype=float32), 'eval/episode_reward': Array(1769.3275, dtype=float32), 'eval/episode_reward_alive': Array(423.6836, dtype=float32), 'eval/episode_reward_linvel': Array(1797.649, dtype=float32), 'eval/episode_reward_quadctrl': Array(-462.7909, dtype=float32), 'eval/episode_x_position': Array(4416.8325, dtype=float32), 'eval/episode_x_velocity': Array(359.5298, dtype=float32), 'eval/episode_y_position': Array(-237.05865, dtype=float32), 'eval/episode_y_velocity': Array(-73.47652, dtype=float32), 'eval/episode_distance_from_origin_std': Array(464.6734, dtype=float32), 'eval/episode_distance_reward_std': Array(5.4165177, dtype=float32), 'eval/episode_forward_reward_std': Array(902.7461, dtype=float32), 'eval/episode_reward_std': Array(949.19763, dtype=float32), 'eval/episode_reward_alive_std': Array(41.31996, dtype=float32), 'eval/episode_reward_linvel_std': Array(902.7461, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(68.10986, dtype=float32), 'eval/episode_x_position_std': Array(452.9059, dtype=float32), 'eval/episode_x_velocity_std': Array(180.5492, dtype=float32), 'eval/episode_y_position_std': Array(263.2274, dtype=float32), 'eval/episode_y_velocity_std': Array(80.970314, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.58564138412476, 'eval/sps': 937.1409666702882, 'num_steps': 8192000}
{'eval/walltime': 13967.388110637665, 'training/sps': 2941.4944681205448, 'training/walltime': 2836.9389986991882, 'training/entropy_loss': Array(0.00442812, dtype=float32), 'training/policy_loss': Array(0.00101422, dtype=float32), 'training/total_loss': Array(0.06339542, dtype=float32), 'training/v_loss': Array(0.05795309, dtype=float32), 'eval/episode_distance_from_origin': Array(4449.2744, dtype=float32), 'eval/episode_distance_reward': Array(10.756054, dtype=float32), 'eval/episode_forward_reward': Array(1792.6692, dtype=float32), 'eval/episode_reward': Array(1768.6511, dtype=float32), 'eval/episode_reward_alive': Array(432.35938, dtype=float32), 'eval/episode_reward_linvel': Array(1792.6692, dtype=float32), 'eval/episode_reward_quadctrl': Array(-467.1331, dtype=float32), 'eval/episode_x_position': Array(4406.6567, dtype=float32), 'eval/episode_x_velocity': Array(358.53378, dtype=float32), 'eval/episode_y_position': Array(-184.12991, dtype=float32), 'eval/episode_y_velocity': Array(-62.186226, dtype=float32), 'eval/episode_distance_from_origin_std': Array(485.05893, dtype=float32), 'eval/episode_distance_reward_std': Array(5.7100005, dtype=float32), 'eval/episode_forward_reward_std': Array(951.6599, dtype=float32), 'eval/episode_reward_std': Array(995.3621, dtype=float32), 'eval/episode_reward_alive_std': Array(30.577383, dtype=float32), 'eval/episode_reward_linvel_std': Array(951.6599, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(68.040886, dtype=float32), 'eval/episode_x_position_std': Array(478.65247, dtype=float32), 'eval/episode_x_velocity_std': Array(190.33202, dtype=float32), 'eval/episode_y_position_std': Array(250.14494, dtype=float32), 'eval/episode_y_velocity_std': Array(80.09177, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40686750411987, 'eval/sps': 938.3691770220736, 'num_steps': 8273920}
{'eval/walltime': 14104.206431388855, 'training/sps': 2932.5494633794756, 'training/walltime': 2864.8737363815308, 'training/entropy_loss': Array(0.00908797, dtype=float32), 'training/policy_loss': Array(0.00467319, dtype=float32), 'training/total_loss': Array(0.07899851, dtype=float32), 'training/v_loss': Array(0.06523736, dtype=float32), 'eval/episode_distance_from_origin': Array(4467.4717, dtype=float32), 'eval/episode_distance_reward': Array(10.79059, dtype=float32), 'eval/episode_forward_reward': Array(1798.4253, dtype=float32), 'eval/episode_reward': Array(1770.9302, dtype=float32), 'eval/episode_reward_alive': Array(429.88672, dtype=float32), 'eval/episode_reward_linvel': Array(1798.4253, dtype=float32), 'eval/episode_reward_quadctrl': Array(-468.17255, dtype=float32), 'eval/episode_x_position': Array(4421.6743, dtype=float32), 'eval/episode_x_velocity': Array(359.68503, dtype=float32), 'eval/episode_y_position': Array(-204.54922, dtype=float32), 'eval/episode_y_velocity': Array(-69.07435, dtype=float32), 'eval/episode_distance_from_origin_std': Array(469.17654, dtype=float32), 'eval/episode_distance_reward_std': Array(5.5673127, dtype=float32), 'eval/episode_forward_reward_std': Array(927.8786, dtype=float32), 'eval/episode_reward_std': Array(974.9308, dtype=float32), 'eval/episode_reward_alive_std': Array(30.753061, dtype=float32), 'eval/episode_reward_linvel_std': Array(927.8786, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(72.02377, dtype=float32), 'eval/episode_x_position_std': Array(458.9455, dtype=float32), 'eval/episode_x_velocity_std': Array(185.57568, dtype=float32), 'eval/episode_y_position_std': Array(290.04147, dtype=float32), 'eval/episode_y_velocity_std': Array(86.25951, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.81832075119019, 'eval/sps': 935.547222749308, 'num_steps': 8355840}
{'eval/walltime': 14240.81741809845, 'training/sps': 2932.754764354433, 'training/walltime': 2892.8065185546875, 'training/entropy_loss': Array(0.01252275, dtype=float32), 'training/policy_loss': Array(0.00759266, dtype=float32), 'training/total_loss': Array(0.06647897, dtype=float32), 'training/v_loss': Array(0.04636356, dtype=float32), 'eval/episode_distance_from_origin': Array(4517.6377, dtype=float32), 'eval/episode_distance_reward': Array(11.36979, dtype=float32), 'eval/episode_forward_reward': Array(1894.9578, dtype=float32), 'eval/episode_reward': Array(1879.5161, dtype=float32), 'eval/episode_reward_alive': Array(428.20703, dtype=float32), 'eval/episode_reward_linvel': Array(1894.9578, dtype=float32), 'eval/episode_reward_quadctrl': Array(-455.0185, dtype=float32), 'eval/episode_x_position': Array(4472.456, dtype=float32), 'eval/episode_x_velocity': Array(378.99158, dtype=float32), 'eval/episode_y_position': Array(-196.19678, dtype=float32), 'eval/episode_y_velocity': Array(-67.450836, dtype=float32), 'eval/episode_distance_from_origin_std': Array(425.22772, dtype=float32), 'eval/episode_distance_reward_std': Array(5.3032913, dtype=float32), 'eval/episode_forward_reward_std': Array(883.87494, dtype=float32), 'eval/episode_reward_std': Array(924.1246, dtype=float32), 'eval/episode_reward_alive_std': Array(32.187107, dtype=float32), 'eval/episode_reward_linvel_std': Array(883.87494, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(69.105995, dtype=float32), 'eval/episode_x_position_std': Array(417.3487, dtype=float32), 'eval/episode_x_velocity_std': Array(176.77507, dtype=float32), 'eval/episode_y_position_std': Array(285.74173, dtype=float32), 'eval/episode_y_velocity_std': Array(86.71631, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.61098670959473, 'eval/sps': 936.9670996674681, 'num_steps': 8437760}
{'eval/walltime': 14377.556420326233, 'training/sps': 2929.365875016562, 'training/walltime': 2920.7716152668, 'training/entropy_loss': Array(0.0141975, dtype=float32), 'training/policy_loss': Array(0.00786818, dtype=float32), 'training/total_loss': Array(0.05708957, dtype=float32), 'training/v_loss': Array(0.03502389, dtype=float32), 'eval/episode_distance_from_origin': Array(4569.881, dtype=float32), 'eval/episode_distance_reward': Array(12.163988, dtype=float32), 'eval/episode_forward_reward': Array(2027.3232, dtype=float32), 'eval/episode_reward': Array(2015.2032, dtype=float32), 'eval/episode_reward_alive': Array(427.01172, dtype=float32), 'eval/episode_reward_linvel': Array(2027.3232, dtype=float32), 'eval/episode_reward_quadctrl': Array(-451.2954, dtype=float32), 'eval/episode_x_position': Array(4519.312, dtype=float32), 'eval/episode_x_velocity': Array(405.46463, dtype=float32), 'eval/episode_y_position': Array(-289.2063, dtype=float32), 'eval/episode_y_velocity': Array(-91.689316, dtype=float32), 'eval/episode_distance_from_origin_std': Array(472.59647, dtype=float32), 'eval/episode_distance_reward_std': Array(5.69318, dtype=float32), 'eval/episode_forward_reward_std': Array(948.8566, dtype=float32), 'eval/episode_reward_std': Array(995.0133, dtype=float32), 'eval/episode_reward_alive_std': Array(36.65477, dtype=float32), 'eval/episode_reward_linvel_std': Array(948.8566, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(72.01252, dtype=float32), 'eval/episode_x_position_std': Array(462.28204, dtype=float32), 'eval/episode_x_velocity_std': Array(189.77133, dtype=float32), 'eval/episode_y_position_std': Array(281.6752, dtype=float32), 'eval/episode_y_velocity_std': Array(89.36918, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.7390022277832, 'eval/sps': 936.0899078872496, 'num_steps': 8519680}
{'eval/walltime': 14514.203881978989, 'training/sps': 2927.670262065122, 'training/walltime': 2948.7529084682465, 'training/entropy_loss': Array(0.01524518, dtype=float32), 'training/policy_loss': Array(0.00284932, dtype=float32), 'training/total_loss': Array(0.04455113, dtype=float32), 'training/v_loss': Array(0.02645662, dtype=float32), 'eval/episode_distance_from_origin': Array(4517.9736, dtype=float32), 'eval/episode_distance_reward': Array(11.2659645, dtype=float32), 'eval/episode_forward_reward': Array(1877.6536, dtype=float32), 'eval/episode_reward': Array(1854.5117, dtype=float32), 'eval/episode_reward_alive': Array(426.3828, dtype=float32), 'eval/episode_reward_linvel': Array(1877.6536, dtype=float32), 'eval/episode_reward_quadctrl': Array(-460.7907, dtype=float32), 'eval/episode_x_position': Array(4471.823, dtype=float32), 'eval/episode_x_velocity': Array(375.5307, dtype=float32), 'eval/episode_y_position': Array(-197.26395, dtype=float32), 'eval/episode_y_velocity': Array(-66.27305, dtype=float32), 'eval/episode_distance_from_origin_std': Array(470.17764, dtype=float32), 'eval/episode_distance_reward_std': Array(5.622771, dtype=float32), 'eval/episode_forward_reward_std': Array(937.1215, dtype=float32), 'eval/episode_reward_std': Array(978.56323, dtype=float32), 'eval/episode_reward_alive_std': Array(31.812468, dtype=float32), 'eval/episode_reward_linvel_std': Array(937.1215, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(68.954956, dtype=float32), 'eval/episode_x_position_std': Array(460.40616, dtype=float32), 'eval/episode_x_velocity_std': Array(187.42427, dtype=float32), 'eval/episode_y_position_std': Array(302.05002, dtype=float32), 'eval/episode_y_velocity_std': Array(90.14867, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.64746165275574, 'eval/sps': 936.716997533914, 'num_steps': 8601600}
